https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1671062400000,2022-12-15 00:00:00,ETH/USDC,1304.46,1307.86,1260.25,1265.4,385502.93663196,301.400672,189212.59222931,147.945169,2879,1279.144073002993715617
1670976000000,2022-12-14 00:00:00,ETH/USDC,1314.07,1344.1,1298.12,1304.54,416049.67519257,314.887213,194098.80270053,147.127217,2915,1321.359663409045055094
1670889600000,2022-12-13 00:00:00,ETH/USDC,1274.42,1338.14,1228,1314.37,467883.56581413,361.370975,232986.52480895,179.961785,2837,1295.259500490031148743
1670803200000,2022-12-12 00:00:00,ETH/USDC,1260.21,1277.51,1238.93,1274.27,397812.99812023,318.054104,201254.71055116,160.902833,2940,1250.825842525577665947
1670716800000,2022-12-11 00:00:00,ETH/USDC,1265.01,1278.94,1255.75,1260.79,132435.81761309,104.268911,65017.04479801,51.189259,2850,1270.151338198366318625
1670630400000,2022-12-10 00:00:00,ETH/USDC,1260.29,1276.7,1258.85,1264.98,141206.98677176,111.583953,70876.80097911,56.009028,2720,1265.492311952258421802
1670544000000,2022-12-09 00:00:00,ETH/USDC,1275.84,1286.26,1254.75,1260.35,115328.89811894,90.593069,58634.46024282,46.07599,2262,1273.101934712326886341
1670457600000,2022-12-08 00:00:00,ETH/USDC,1229.98,1283.34,1222.35,1276.36,128055.76230191,103.157409,69888.97877601,56.27224,2403,1241.566348522839156169
1670371200000,2022-12-07 00:00:00,ETH/USDC,1271.63,1274.48,1218.53,1229.05,132937.20612827,107.36606,65664.01291098,53.050919,2690,1238.355894394894496559
1670284800000,2022-12-06 00:00:00,ETH/USDC,1259.08,1273.8,1241.94,1270.9,158569.97572306,126.184073,84151.66674484,66.945302,3180,1256.680319109090176292
1670198400000,2022-12-05 00:00:00,ETH/USDC,1277.73,1304.12,1246.79,1258.93,191513.96889467,149.639697,92811.93146354,72.503737,3272,1280.042133497839336498
1670112000000,2022-12-04 00:00:00,ETH/USDC,1237.64,1282,1237.63,1278.04,169923.51137048,134.902109,89767.88597231,71.252263,3225,1259.670750942986731561
1670025600000,2022-12-03 00:00:00,ETH/USDC,1291.81,1304.12,1235.89,1237.88,143326.54066805,112.948384,73633.93082928,57.982456,2903,1269.097991224201463012
1669939200000,2022-12-02 00:00:00,ETH/USDC,1273.57,1296.41,1263.9,1296.41,158532.47232537,124.067914,96505.20398426,75.513105,2426,1277.824139325666701176
1669852800000,2022-12-01 00:00:00,ETH/USDC,1292.46,1294.68,1262.24,1273.29,154378.31817726,120.776202,80291.12784166,62.794102,2629,1278.246889703751723952
1669766400000,2022-11-30 00:00:00,ETH/USDC,1215.29,1300.33,1211.09,1292.13,193190.69229771,152.25606,103868.29375828,81.871934,3513,1268.972147717878020924
1669680000000,2022-11-29 00:00:00,ETH/USDC,1166.89,1222,1158.12,1215.37,246585.58405575,204.721894,154052.59430985,128.004184,3362,1204.659240641773629513
1669593600000,2022-11-28 00:00:00,ETH/USDC,1194.94,1198.93,1151.16,1167.45,290715.13361262,248.2536,187087.66320114,159.616505,3507,1171.090885339844844502
1669507200000,2022-11-27 00:00:00,ETH/USDC,1205.81,1222.7,1189.39,1191.87,287367.02334909,236.781339,164822.86661761,135.782099,3939,1213.651078183084238402
1669420800000,2022-11-26 00:00:00,ETH/USDC,1196.92,1228.8,1194.47,1203.71,279916.49694663,230.30041,178396.50984289,146.714695,3679,1215.477020049788008044
1669334400000,2022-11-25 00:00:00,ETH/USDC,1201.15,1204.22,1170.02,1195.56,171351.99726527,144.470912,98329.58104838,82.925774,4150,1186.109886741682673458
1669248000000,2022-11-24 00:00:00,ETH/USDC,1186.47,1216.83,1177.28,1201.76,295474.15324323,246.466468,172988.32116393,144.303282,4958,1198.867679153203358205
1669161600000,2022-11-23 00:00:00,ETH/USDC,1136.5,1188.09,1127.51,1182.39,365125.33686519,315.157497,191015.36943131,165.043735,5681,1158.699507835962853003
1669075200000,2022-11-22 00:00:00,ETH/USDC,1106.75,1139.96,1072.1,1135.95,661534.74752724,598.605509,341790.8668439,309.132648,6693,1105.381532167776867634
1668988800000,2022-11-21 00:00:00,ETH/USDC,1140.39,1142.31,1080.13,1106.14,535100.61002007,479.626034,252573.97612336,226.24179,6646,1115.847445338765560834
1668902400000,2022-11-20 00:00:00,ETH/USDC,1217.21,1225.98,1130.92,1141.44,560835.73764581,472.993727,252692.57541018,213.167545,6991,1186.214356612873548933
1668816000000,2022-11-19 00:00:00,ETH/USDC,1210.81,1230.67,1192.71,1218.04,324301.27987746,268.143771,145124.45202987,119.977388,5476,1209.458046637183605316
1668729600000,2022-11-18 00:00:00,ETH/USDC,1199.55,1230.48,1197.77,1211.4,304176.59278448,250.979826,125094.05709494,103.190966,5302,1211.981470732991823673
1668643200000,2022-11-17 00:00:00,ETH/USDC,1214.52,1227.13,1181.99,1199.42,104493.42295887,86.723603,60703.58021545,50.479869,5404,1204.985753168149145434
1668556800000,2022-11-16 00:00:00,ETH/USDC,1251.36,1265.5,1188.05,1216.45,129984.78775369,105.353181,58008.46401642,46.888916,6143,1234.222066862946688544
1668470400000,2022-11-15 00:00:00,ETH/USDC,1241.93,1286.33,1232.05,1251.17,118479.9698509,94.195989,67204.47767937,53.553764,6484,1257.872299825194793112
1668384000000,2022-11-14 00:00:00,ETH/USDC,1219.87,1284.82,1163.28,1240.61,141720.4651631,116.032341,69347.35221611,56.81958,6173,1221.90273719369105634
1668297600000,2022-11-13 00:00:00,ETH/USDC,1252.81,1274.03,1202.61,1220.56,92546.49787802,74.86756,53035.36550637,43.090348,5392,1236.483589960455763302
1668211200000,2022-11-12 00:00:00,ETH/USDC,1286.21,1288.53,1236.25,1252.78,112804.71988337,89.234874,61127.38205104,48.407856,5636,1264.202664788459896803
1668124800000,2022-11-11 00:00:00,ETH/USDC,1299.21,1304.12,1200.84,1285.17,416849.50728795,329.845676,207312.27918159,164.58346,6894,1264.124230693967397636
1668038400000,2022-11-10 00:00:00,ETH/USDC,1096.6,1346.78,1085.92,1299.77,671642.52991536,555.825829,362618.24945687,301.582486,7791,1212.554923826130148019
1667952000000,2022-11-09 00:00:00,ETH/USDC,1332.55,1336.7,1075.29,1099.94,1244206.24894554,1042.481004,629136.95657767,522.585044,8659,1196.51833327261147586
1667865600000,2022-11-08 00:00:00,ETH/USDC,1568.16,1578.71,1224.93,1334.1,6453155.39219813,4619.2563,3359818.75362405,2412.003737,12452,1402.880667507223153837
1667779200000,2022-11-07 00:00:00,ETH/USDC,1567.05,1608.45,1546.33,1568.21,572640.39054004,363.016713,295851.2869035,187.738515,5121,1577.530350678032253537
1667692800000,2022-11-06 00:00:00,ETH/USDC,1626.16,1638.48,1565.01,1568.36,316171.19152557,197.039514,131449.8222155,82.313044,4252,1604.948205474338213499
1667606400000,2022-11-05 00:00:00,ETH/USDC,1648.96,1665.14,1622,1627.14,425600.73933286,259.518387,120218.57458183,73.268044,3412,1640.001661995784292924
1667520000000,2022-11-04 00:00:00,ETH/USDC,1530.49,1675.54,1528.39,1644.7,2042048.55614429,1274.286409,925045.68855522,575.831702,6151,1603.393196006528221539
1667433600000,2022-11-03 00:00:00,ETH/USDC,1518.38,1558.3,1515.11,1530.82,1093117.81708743,709.101889,504468.83462666,327.24082,4830,1541.593105206137098362
1667347200000,2022-11-02 00:00:00,ETH/USDC,1578.79,1620,1503.06,1518.86,2899146.97478412,1846.223735,1350945.2667272,859.236725,6196,1570.734151838427326762
1667260800000,2022-11-01 00:00:00,ETH/USDC,1572.79,1611.54,1563.67,1579.89,1353308.01522197,853.133295,821502.42380606,517.75613,5023,1586.35380217613938535
1667174400000,2022-10-31 00:00:00,ETH/USDC,1590.89,1634.52,1548,1572.61,2203242.97847493,1395.822965,1012786.95925973,642.431007,6358,1578.679373792044733025
1667088000000,2022-10-30 00:00:00,ETH/USDC,1619.86,1639.93,1576.78,1590.53,1908390.92901442,1190.570606,655518.51378173,411.237033,5795,1603.084742309664964338
1667001600000,2022-10-29 00:00:00,ETH/USDC,1555.53,1662.09,1548.61,1619.94,2162220.04811166,1346.294433,855972.84376987,531.4557,7175,1606.592021394242978398
1666915200000,2022-10-28 00:00:00,ETH/USDC,1513.89,1575.51,1482.07,1554.87,3169074.18056317,2080.104237,1465078.68240685,962.158447,6493,1523.879210948777702728
1666828800000,2022-10-27 00:00:00,ETH/USDC,1565.86,1577.75,1503.61,1513.93,3115134.94956913,2010.594162,1358590.03834229,875.979946,6831,1549.51732149327212731
1666742400000,2022-10-26 00:00:00,ETH/USDC,1461.89,1595,1457.94,1566.09,4165451.92140175,2717.609727,2111128.96404134,1378.492094,7249,1533.496555789891402603
1666656000000,2022-10-25 00:00:00,ETH/USDC,1343.16,1524.02,1335.08,1459.72,4583546.04216535,3153.616336,2366966.95580673,1629.607118,5709,1454.770666237193525086
1666569600000,2022-10-24 00:00:00,ETH/USDC,1364.49,1370.31,1324.69,1344.32,4775716.29391421,3548.023844,2306990.46894225,1713.340626,5337,1346.060150398588789286
1666483200000,2022-10-23 00:00:00,ETH/USDC,1314.15,1370.63,1300.02,1363.79,5741431.77703087,4329.736884,2894667.61084126,2182.984038,3629,1326.350643770706086264
1666396800000,2022-10-22 00:00:00,ETH/USDC,1299.71,1319.7,1294.41,1313.74,4351425.6348452,3329.016321,2206333.21673408,1688.171886,3477,1307.165012613927333731
1666310400000,2022-10-21 00:00:00,ETH/USDC,1282.66,1306.88,1254.43,1299.71,6383570.34779165,4953.92154,3026433.98242084,2348.599319,5346,1288.659091472331798342
1666224000000,2022-10-20 00:00:00,ETH/USDC,1284.94,1310.13,1270.82,1283.1,7464383.74878234,5779.267537,3596508.16067353,2784.968072,5611,1291.622837292633631656
1666137600000,2022-10-19 00:00:00,ETH/USDC,1310.56,1313.41,1280.37,1285.17,4336456.49339597,3337.969657,2140805.01387825,1647.939366,5022,1299.150891676194400527
1666051200000,2022-10-18 00:00:00,ETH/USDC,1332.7,1341.28,1287.76,1310.65,2636728.4573695,1992.327692,1384634.59965008,1046.546081,5029,1323.557576303517125983
1665964800000,2022-10-17 00:00:00,ETH/USDC,1305.84,1338.64,1296.01,1331.33,4637410.33462552,3523.910361,2149704.68893298,1634.09893,5343,1316.058734325804749886
1665878400000,2022-10-16 00:00:00,ETH/USDC,1275.04,1315.06,1275.04,1305.99,2279828.16413416,1769.509473,1203569.62596715,934.524116,3483,1288.46854125658790879
1665792000000,2022-10-15 00:00:00,ETH/USDC,1296.6,1301.83,1264.02,1274.83,6306314.17644435,4893.529796,3149445.94057473,2443.882938,5256,1288.745256597424581077
1665705600000,2022-10-14 00:00:00,ETH/USDC,1286.62,1342.72,1284.11,1296.89,8603386.31138192,6528.955615,4315657.51629242,3275.494524,9043,1317.872245914199230104
1665619200000,2022-10-13 00:00:00,ETH/USDC,1293.73,1301.7,1189.39,1287.43,9500333.82857622,7582.306855,4863292.40007915,3881.356834,10301,1253.763386245709160242
1665532800000,2022-10-12 00:00:00,ETH/USDC,1279.92,1304.81,1275.58,1294.5,1741730.29396237,1343.273064,813195.93230224,627.289296,5544,1296.640155055105578918
1665446400000,2022-10-11 00:00:00,ETH/USDC,1288.37,1297.81,1267.44,1279.77,1033696.97721171,806.281911,531905.30195053,414.841857,7031,1282.083024408016176598
1665360000000,2022-10-10 00:00:00,ETH/USDC,1323.12,1338.09,1288.42,1289.97,2373487.21018335,1809.149963,1207027.20197314,920.200957,6972,1311.99501103908183605
1665273600000,2022-10-09 00:00:00,ETH/USDC,1314.81,1328.32,1307.48,1323.33,745769.347078,564.715925,382658.81828716,289.77149,4127,1320.631196509179184547
1665187200000,2022-10-08 00:00:00,ETH/USDC,1330.82,1337.11,1304.05,1315.2,191475.5615822,144.669138,90228.0225151,68.177831,6808,1323.579554316490872921
1665100800000,2022-10-07 00:00:00,ETH/USDC,1352.05,1361.77,1317.7,1330.99,1400094.50007527,1040.773858,788515.87118339,586.864816,8289,1345.345446593489633277
1665014400000,2022-10-06 00:00:00,ETH/USDC,1351.79,1383.86,1347.16,1352.5,1429836.74835032,1046.516417,736363.38234177,538.788572,8364,1366.332145488180103134
1664928000000,2022-10-05 00:00:00,ETH/USDC,1361.8,1364.19,1317.33,1352.44,756923.90288332,563.1389,417451.26106636,311.222184,7835,1344.231143864625676332
1664841600000,2022-10-04 00:00:00,ETH/USDC,1323.22,1370.28,1319.11,1361.81,1674464.61919247,1240.354843,1026201.80273007,760.013048,9123,1350.059747335780099526
1664755200000,2022-10-03 00:00:00,ETH/USDC,1277.31,1330.16,1263.94,1323.23,962106.64809151,737.871691,492335.67927049,377.067865,8066,1304.106115676104861136
1664668800000,2022-10-02 00:00:00,ETH/USDC,1311.18,1317.79,1268.96,1275.45,394007.18901666,303.908971,157277.05728759,121.446031,5161,1296.560985640226337014
1664582400000,2022-10-01 00:00:00,ETH/USDC,1327.94,1333.79,1302.96,1311.6,335228.46717668,253.616541,150564.34318515,113.895695,7943,1321.838308989717084209
1664496000000,2022-09-30 00:00:00,ETH/USDC,1335.77,1372.46,1313.43,1328.42,1675587.79279685,1248.859189,920100.23955649,685.469089,9607,1341.830697586434852538
1664409600000,2022-09-29 00:00:00,ETH/USDC,1337,1351.83,1288.47,1335.63,1100994.572028,831.071262,738602.62450286,557.980262,9044,1324.895509630875998498
1664323200000,2022-09-28 00:00:00,ETH/USDC,1329.16,1354.57,1253.42,1336.94,2291756.87721957,1751.942974,1242555.96320666,949.836724,9633,1308.512419920759454633
1664236800000,2022-09-27 00:00:00,ETH/USDC,1336.7,1399.6,1303.97,1327.89,2516839.85158603,1849.190574,1356723.77325907,997.93264,7985,1361.630398323282500896
1664150400000,2022-09-26 00:00:00,ETH/USDC,1294.96,1340.27,1278.43,1336.68,1804356.2939142,1376.940399,948945.46965239,725.025947,9044,1310.637361624913301533
1664064000000,2022-09-25 00:00:00,ETH/USDC,1317.29,1336.43,1270.82,1294.61,1250845.65130866,958.690819,558946.51792709,428.483159,8408,1304.899412678083248852
1663977600000,2022-09-24 00:00:00,ETH/USDC,1327.09,1348.74,1306.96,1316.75,1127467.44725296,850.207399,593558.42155773,448.144598,8393,1326.188845132281711972
1663891200000,2022-09-23 00:00:00,ETH/USDC,1326.5,1359.95,1262.23,1326.89,6508146.06389239,4975.13747,3718169.33475948,2841.446414,11824,1308.524342645292047377
1663804800000,2022-09-22 00:00:00,ETH/USDC,1246.57,1348.11,1237.16,1325.92,4823035.24420989,3716.048246,2543932.8295535,1962.085211,10974,1298.242096622578061006
1663718400000,2022-09-21 00:00:00,ETH/USDC,1322.64,1404.61,1220.09,1245.86,9133155.95307117,6863.335465,4816606.42667429,3625.221086,12132,1331.805033651812226179
1663632000000,2022-09-20 00:00:00,ETH/USDC,1378.32,1384.12,1314.09,1323.05,1551185.66817283,1149.213315,771699.33800172,572.636625,9086,1349.988392144113029025
1663545600000,2022-09-19 00:00:00,ETH/USDC,1334.42,1392.03,1281.13,1375.96,2517507.9767704,1904.465737,1260599.63400109,955.979945,9403,1322.530669230127074341
1663459200000,2022-09-18 00:00:00,ETH/USDC,1469.64,1469.64,1321,1334.32,1795219.45534772,1300.517588,1111024.45608684,810.557657,10776,1381.785575887968750549
1663372800000,2022-09-17 00:00:00,ETH/USDC,1433.82,1475.39,1411.13,1468.75,1346665.81308219,932.605304,708293.25884025,491.353393,9619,1444.143799749512336186
1663286400000,2022-09-16 00:00:00,ETH/USDC,1472.54,1488.71,1407.4,1434.24,2799934.65415586,1934.957314,1164508.61706806,804.088144,10641,1447.229148915870861544
1663200000000,2022-09-15 00:00:00,ETH/USDC,1631.74,1650,1459.04,1472.36,3671337.11675379,2371.284609,2079352.14679918,1338.929745,10096,1550.155875775260894063
1663113600000,2022-09-14 00:00:00,ETH/USDC,1573.62,1640.58,1488,1631.85,1639933.99661536,1031.851947,626041.93086863,394.102001,8715,1589.494464372329178132
1663027200000,2022-09-13 00:00:00,ETH/USDC,1717,1755.34,1561.15,1574.68,2744810.96472092,1667.36864,1228772.2020001,746.573144,10196,1648.071338337974165584
1662940800000,2022-09-12 00:00:00,ETH/USDC,1764.16,1782.73,1694.87,1717.16,1795179.71942882,1038.663751,821310.39615046,474.167256,9265,1728.533036013884198229
1662854400000,2022-09-11 00:00:00,ETH/USDC,1776.17,1787.21,1721.77,1766.67,1364403.91833885,772.623059,428046.23485363,242.767782,8700,1765.95900988046658339
1662768000000,2022-09-10 00:00:00,ETH/USDC,1719.69,1789.11,1704.74,1774.59,1350671.27070902,780.252489,672619.77686807,387.957187,9672,1731.212023668756528985
1662681600000,2022-09-09 00:00:00,ETH/USDC,1635.56,1744.71,1630.93,1718.88,1362249.64238671,801.792885,715826.62773712,421.450041,9653,1699.336879111110912285
1662595200000,2022-09-08 00:00:00,ETH/USDC,1632.27,1661.42,1596.57,1635.54,1221259.79369268,750.100339,700995.80563328,430.754668,9371,1628.211320523832749461
1662508800000,2022-09-07 00:00:00,ETH/USDC,1558.96,1656.5,1490.36,1644.86,1113510.99905005,715.638901,623050.12377374,399.059776,9300,1557.369171285861158801
1662422400000,2022-09-06 00:00:00,ETH/USDC,1618.06,1686.17,1555,1557.45,2010900.42396512,1239.257533,1050424.75054047,646.952562,9603,1623.653971708060590404
1662336000000,2022-09-05 00:00:00,ETH/USDC,1579.43,1630,1557.25,1617.11,613119.5688411,386.686465,326241.22601977,205.772988,8180,1585.751181522785192566
1662249600000,2022-09-04 00:00:00,ETH/USDC,1556.68,1583.05,1540.12,1578.15,354099.45848892,226.37668,183062.6299633,117.204427,8073,1564.262431554863679782
1662163200000,2022-09-03 00:00:00,ETH/USDC,1575.45,1602.36,1535.38,1556.69,335465.58262039,215.434656,172866.1970474,111.012809,8342,1557.216546287150279888
1662076800000,2022-09-02 00:00:00,ETH/USDC,1585.06,1646.38,1547.08,1575.45,745775.83181232,464.092558,417304.41987662,260.016753,8966,1607.311193141190905873
1661990400000,2022-09-01 00:00:00,ETH/USDC,1553.97,1597.89,1515,1585.33,1412329.51688155,908.681722,733735.7189978,472.197112,9982,1554.415047546864757265
1661904000000,2022-08-31 00:00:00,ETH/USDC,1527.11,1618.65,1521.17,1554.49,1861885.42433698,1178.760554,1027376.80384479,650.686017,10691,1579.768258884122912406
1661817600000,2022-08-30 00:00:00,ETH/USDC,1551.76,1604.05,1474.26,1524.87,1564910.97688975,1011.842894,935904.11050904,605.755131,10440,1547.325815151010099503
1661731200000,2022-08-29 00:00:00,ETH/USDC,1428.32,1559.34,1422.82,1552.89,1706978.76376227,1145.054485,908894.59532446,608.501928,9891,1491.919433957920552296
1661644800000,2022-08-28 00:00:00,ETH/USDC,1490.93,1509.61,1423.95,1426.93,958860.53193833,647.837862,533417.90875502,358.74866,9389,1480.284163766868064436
1661558400000,2022-08-27 00:00:00,ETH/USDC,1496.61,1519.87,1449.8,1490.91,3050038.19240072,2035.561127,1455062.57428959,971.868504,10093,1498.457164223420452377
1661472000000,2022-08-26 00:00:00,ETH/USDC,1694.28,1706.92,1490.49,1507.7,1765289.03691432,1087.500739,942298.30156139,580.455537,9798,1624.820004783997910586
1661385600000,2022-08-25 00:00:00,ETH/USDC,1656.7,1726.41,1655.24,1696.22,1177978.2053884,694.756111,534781.91751691,315.188315,8837,1695.670994294045108383
1661299200000,2022-08-24 00:00:00,ETH/USDC,1665.47,1692.64,1606,1656.7,1570610.4999128,949.197214,903938.62281963,545.863069,9251,1654.904992842912407544
1661212800000,2022-08-23 00:00:00,ETH/USDC,1622.91,1671.97,1567.7,1663.1,1627046.62003973,998.241725,862610.82346974,529.064365,9277,1630.201924182427052043
1661126400000,2022-08-22 00:00:00,ETH/USDC,1618.17,1628.42,1531.16,1622.91,2215130.76027973,1407.99015,1182097.88001897,750.988623,10563,1573.460816852502201708
1661040000000,2022-08-21 00:00:00,ETH/USDC,1577.33,1645.35,1563.73,1618.17,1498695.72067134,933.826553,607838.35471356,377.495942,9631,1605.143214521361948173
1660953600000,2022-08-20 00:00:00,ETH/USDC,1609.06,1678.77,1525.68,1575.53,2923074.90187709,1809.317114,1687400.33243953,1042.634506,10382,1616.043145107656507736
1660867200000,2022-08-19 00:00:00,ETH/USDC,1845.25,1884.43,1604.49,1612.52,5458571.94884419,3150.030214,2785989.80211711,1598.238053,11416,1735.177662657800127656
1660780800000,2022-08-18 00:00:00,ETH/USDC,1835.13,1890.67,1807,1846.31,2057568.86230888,1105.226974,1188020.06404246,637.82241,8055,1861.737296382534653837
1660694400000,2022-08-17 00:00:00,ETH/USDC,1876.46,1961.94,1711,1833.21,2814174.18433355,1505.428018,1308272.93800755,700.067758,8606,1869.842352312962391891
1660608000000,2022-08-16 00:00:00,ETH/USDC,1899.58,1918.98,1852.41,1877.38,1625520.83173244,864.103652,813253.28001656,432.612596,5543,1881.196013516639407114
1660521600000,2022-08-15 00:00:00,ETH/USDC,1936.81,2020.23,1860,1899.58,1795253.62758636,937.207157,1082192.73778265,565.692762,3743,1915.894105477883777543
1660435200000,2022-08-14 00:00:00,ETH/USDC,1982.9,2030.48,1909.01,1935.9,1175220.55159876,602.363367,732355.83748808,375.884503,4439,1951.339651732718759089
1660348800000,2022-08-13 00:00:00,ETH/USDC,1945.58,2079.82,1928.39,1981.81,1593293.27903048,801.15095,953981.30712486,478.197671,2984,1988.904560359052454935
1660262400000,2022-08-12 00:00:00,ETH/USDC,1880.23,1966.66,1859.48,1955.12,1361655.69820052,717.957336,646080.60911307,340.819145,4182,1896.704316874242599803
1660176000000,2022-08-11 00:00:00,ETH/USDC,1870.3,1939.56,1845.6,1877.76,2420591.66529844,1276.57054,1182207.09099447,621.843954,4983,1896.26457347052390397
1660089600000,2022-08-10 00:00:00,ETH/USDC,1701.84,1885.25,1646.03,1851.96,2295949.72980553,1282.427121,1585331.18701409,882.624867,4606,1792.492585382164628949
1660003200000,2022-08-09 00:00:00,ETH/USDC,1776.39,1822.1,1672.94,1702.49,660497.38670993,385.425241,398935.21577187,232.027173,4418,1714.291610799329998513
1659916800000,2022-08-08 00:00:00,ETH/USDC,1699.7,1821.82,1692.38,1776.36,1141928.13008727,646.076802,468159.97308807,264.287287,4057,1767.749496904555867207
1659830400000,2022-08-07 00:00:00,ETH/USDC,1694.67,1729.4,1671.05,1697.51,781689.33248327,462.085127,475197.68126565,280.997153,3922,1691.723252877520796782
