https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1681257600000,2023-04-12 00:00:00,BTC/USDC,30251.63,30456.67,29711.76,29916.95,137600.45,4.583666,59776.4,1.990992,5069,30020.18
1681171200000,2023-04-11 00:00:00,BTC/USDC,29659.67,30571.48,29602.18,30229.99,158478.71,5.252408,83639.86,2.770072,5233,30173.32
1681084800000,2023-04-10 00:00:00,BTC/USDC,28306.12,29794.15,28194.4,29659.66,97550.97,3.379457,50358.78,1.747312,3340,28874.89
1680998400000,2023-04-09 00:00:00,BTC/USDC,27965.47,28538.97,27831.94,28352.22,24189.43,0.860483,12639.1,0.449451,363,28112.79
1680912000000,2023-04-08 00:00:00,BTC/USDC,27898.91,28150.19,27876.69,27954.63,29484,1.052209,9977.29,0.356424,472,28021.19
1680825600000,2023-04-07 00:00:00,BTC/USDC,28042.63,28133.77,27829.92,27920.2,47065.49,1.685801,14972.13,0.536111,529,27918.87
1680739200000,2023-04-06 00:00:00,BTC/USDC,28194.22,28195.49,27720.46,28036.73,191474.54,6.828108,86494.54,3.083064,2063,28042.26
1680652800000,2023-04-05 00:00:00,BTC/USDC,28181.1,28732.39,27845.71,28194.22,536639.13,18.92568,243738.54,8.590046,5518,28356.87
1680566400000,2023-04-04 00:00:00,BTC/USDC,27829.53,28420.25,27689.4,28158.77,449080.76,15.976225,216432.94,7.698459,5557,28110.21
1680480000000,2023-04-03 00:00:00,BTC/USDC,28202.71,28502.99,27300.18,27829.63,500874.49,17.893578,261121.08,9.326189,6214,27993.83
1680393600000,2023-04-02 00:00:00,BTC/USDC,28502.61,28549.88,27868.25,28202.7,632121.51,22.342441,314864.99,11.129489,6075,28293.43
1680307200000,2023-04-01 00:00:00,BTC/USDC,28493.56,28828.7,28293.64,28502.14,539241.32,18.936753,287690.66,10.106896,5656,28476.16
1680220800000,2023-03-31 00:00:00,BTC/USDC,28157.87,28669.5,27548.7,28494.92,408001.97,14.441324,193706.08,6.867681,5100,28254.8
1680134400000,2023-03-30 00:00:00,BTC/USDC,28387.35,29140.3,27736.96,28036.19,512175.92,18.036192,306284.49,10.758817,5339,28400.22
1680048000000,2023-03-29 00:00:00,BTC/USDC,27282.36,28618.47,27272.22,28377.56,227302.28,8.059133,114739.04,4.063065,4791,28208.92
1679961600000,2023-03-28 00:00:00,BTC/USDC,27146.07,27492.78,26658.42,27279.23,175229.73,6.485821,78104.89,2.89269,4012,27018.09
1679875200000,2023-03-27 00:00:00,BTC/USDC,27986.79,28081.41,26613.06,27147.92,265726.06,9.698423,190021.32,6.940324,5214,27405.28
1679788800000,2023-03-26 00:00:00,BTC/USDC,27498.69,28220.29,27461.97,28015.58,140098.2,5.03919,65612.53,2.360677,9586,27802.73
1679702400000,2023-03-25 00:00:00,BTC/USDC,27492.45,27799.56,27224.23,27497.04,172854.4,6.272407,70620.1,2.565096,5993,27558.35
1679616000000,2023-03-24 00:00:00,BTC/USDC,28356.04,28440.29,27082.25,27494.69,327862.38,11.714582,146450.28,5.222008,7620,27990.14
1679529600000,2023-03-23 00:00:00,BTC/USDC,27335.75,28786.91,27208.19,28346.96,249846.41,8.955496,135680.81,4.86365,7437,27904.56
1679443200000,2023-03-22 00:00:00,BTC/USDC,28175.34,28871.19,26728.86,27322.17,433712,15.445762,204234.54,7.286892,7954,28088.51
1679356800000,2023-03-21 00:00:00,BTC/USDC,27837.89,28458.7,27411.49,28180.78,590073.9,21.067948,318688.53,11.378809,7390,28009.37
1679270400000,2023-03-20 00:00:00,BTC/USDC,28071.91,28554.73,27289.83,27837.8,789763.29,28.236567,387815.72,13.860739,8705,27972.41
1679184000000,2023-03-19 00:00:00,BTC/USDC,26981.56,28466.85,26903.79,28089.12,779082.92,28.221457,390094.01,14.070235,8343,27614.74
1679097600000,2023-03-18 00:00:00,BTC/USDC,27470.99,27719.83,26728.08,26972.59,571936.32,20.86715,413658.61,15.088117,8709,27409.13
1679011200000,2023-03-17 00:00:00,BTC/USDC,25049.2,27792.31,24947.34,27431.33,586534.24,22.085715,309381.79,11.662439,10927,26571.47
1678924800000,2023-03-16 00:00:00,BTC/USDC,24360.03,25200,24230.73,25049.2,499694.59,20.191099,194017.23,7.866704,9949,24750.67
1678838400000,2023-03-15 00:00:00,BTC/USDC,24763.19,25286.87,23966.08,24371.45,949747.08,38.383124,508599.01,20.682806,9995,24747.06
1678752000000,2023-03-14 00:00:00,BTC/USDC,24191.9,26485.05,24068.23,24811.51,655998.66,26.319852,341392.77,13.750201,9341,24940.93
1678665600000,2023-03-13 00:00:00,BTC/USDC,22348.87,24601.67,22141.47,24191.9,1344540.46,57.62536,738670.89,31.636275,10148,23360.87
1678579200000,2023-03-12 00:00:00,BTC/USDC,21317.65,25000,20400,22349.16,1593177,73.423588,666882.9,30.70938,12896,21708.77
1678492800000,2023-03-11 00:00:00,BTC/USDC,20243.77,26376.54,20219.2,21340.64,3493857.48,159.554553,1390665.67,63.938231,20298,21944.6
1678406400000,2023-03-10 00:00:00,BTC/USDC,20358.88,20676.08,19631.24,20242.03,2452786.39,122.748891,1292103.46,64.637401,11697,19983.14
1678320000000,2023-03-09 00:00:00,BTC/USDC,21701.96,21826.74,20069.46,20361.26,1266678.83,59.346722,578891.61,27.10147,11162,21356.36
1678233600000,2023-03-08 00:00:00,BTC/USDC,22201.72,22276.19,21605.74,21704.01,1382111.35,62.720063,661513.06,30.037112,8404,22036.86
1678147200000,2023-03-07 00:00:00,BTC/USDC,22413.35,22554.34,21943.97,22198.69,1490626.28,66.852701,661979.48,29.688778,11230,22298.21
1678060800000,2023-03-06 00:00:00,BTC/USDC,22432.95,22602.23,22295.04,22402.66,1145079.38,51.062585,589455.59,26.284364,14740,22425.14
1677974400000,2023-03-05 00:00:00,BTC/USDC,22363.02,22662.01,22217.46,22438.08,865532.81,38.592534,425675.86,18.980055,12531,22427.57
1677888000000,2023-03-04 00:00:00,BTC/USDC,22354.67,22412.72,22201,22370.84,907787.78,40.677782,484874.89,21.731484,10899,22316.66
1677801600000,2023-03-03 00:00:00,BTC/USDC,23470.72,23478.27,22020.3,22370.22,1034108.4,46.0679,527882.55,23.519173,12636,22451.5
1677715200000,2023-03-02 00:00:00,BTC/USDC,23636.67,23794.5,23204.47,23470.72,1331509.6,56.815927,617003.24,26.31634,15016,23435.92
1677628800000,2023-03-01 00:00:00,BTC/USDC,23149.52,24000,23029.48,23631.87,2218138.11,94.040197,1035362.52,43.87765,17743,23588.58
1677542400000,2023-02-28 00:00:00,BTC/USDC,23478.9,23598.38,23035.08,23142.75,1797921.51,76.888312,909311.76,38.893922,15155,23384.16
1677456000000,2023-02-27 00:00:00,BTC/USDC,23557.79,23879.04,23128.78,23495.95,2290747.47,97.572044,1189464.9,50.711465,16282,23478.77
1677369600000,2023-02-26 00:00:00,BTC/USDC,23157.19,23677.77,23055.28,23550.88,1706463.81,73.370297,834392.93,35.863318,15609,23259.05
1677283200000,2023-02-25 00:00:00,BTC/USDC,23192.97,23219.51,22765.52,23157.28,1338163.85,58.100338,695671.52,30.204502,15384,23032.29
1677196800000,2023-02-24 00:00:00,BTC/USDC,23941.03,24129.73,22875.15,23187.66,2585012.66,109.866333,1260487.09,53.655123,18279,23534.85
1677110400000,2023-02-23 00:00:00,BTC/USDC,24183.67,24599.36,23625.27,23940.66,1692358.01,70.072084,863101.13,35.71964,19232,24154.34
1677024000000,2023-02-22 00:00:00,BTC/USDC,24470.43,24484.49,23596.73,24182.83,1423397.07,59.262778,723678.42,30.126717,18703,24019.98
1676937600000,2023-02-21 00:00:00,BTC/USDC,24839.33,25249.02,24152.71,24477.84,1800973.01,72.898678,916825.82,37.113049,18061,24707.27
1676851200000,2023-02-20 00:00:00,BTC/USDC,24268.7,25113.75,23861.94,24836.58,1571460.37,63.654028,779950.31,31.600357,17715,24689.83
1676764800000,2023-02-19 00:00:00,BTC/USDC,24625.37,25204.52,24226.35,24282.6,1498938.37,60.855301,714690.96,29.011829,16697,24632.22
1676678400000,2023-02-18 00:00:00,BTC/USDC,24576.04,24860.79,24447.61,24620,1291137.39,52.443383,688311.36,27.958636,16009,24619.81
1676592000000,2023-02-17 00:00:00,BTC/USDC,23524.51,25015.95,23362.36,24576.06,1485496.97,61.698002,749434.67,31.119689,19669,24083.13
1676505600000,2023-02-16 00:00:00,BTC/USDC,24344.45,25251.06,23523.3,23527.92,2451487.02,99.600978,1239413.43,50.337991,20179,24615.88
1676419200000,2023-02-15 00:00:00,BTC/USDC,22208.97,24368.39,22057.08,24333.01,2467094.68,106.641555,1382177.19,59.853945,17255,23163.47
1676332800000,2023-02-14 00:00:00,BTC/USDC,21795.36,22338.86,21562.73,22213.41,1576314.91,71.720984,768820.51,34.932916,14426,21980.31
1676246400000,2023-02-13 00:00:00,BTC/USDC,21781.66,21900.49,21394,21795.34,1528129.04,70.467961,701655.57,32.353537,17519,21685.89
1676160000000,2023-02-12 00:00:00,BTC/USDC,21866.85,22096.2,21631.95,21784.76,866025.79,39.586439,442079.07,20.20973,14732,21877.17
1676073600000,2023-02-11 00:00:00,BTC/USDC,21630.25,21902.43,21547.47,21866.73,822359.05211325,37.878972,429054.11915268,19.76284,13700,21710.324764112282744117
1675987200000,2023-02-10 00:00:00,BTC/USDC,21798.15,21944.84,21468.84,21641.09,1195804.82175521,54.947566,608108.97871362,27.944099,16433,21763.11216833120768428
1675900800000,2023-02-09 00:00:00,BTC/USDC,22961.26,23062,21710,21806.02,1425638.4431561,63.460847,664073.36312369,29.564996,18471,22470.391156691817325898
1675814400000,2023-02-08 00:00:00,BTC/USDC,23253.36,23433.26,22680.24,22962.86,1279465.41097121,55.442403,628219.94034898,27.225921,16745,23078.511878645286953011
1675728000000,2023-02-07 00:00:00,BTC/USDC,22743.81,23344.85,22742.04,23254.06,1071725.67111354,46.602122,542608.31478837,23.596787,15720,22998.170424669038286631
1675641600000,2023-02-06 00:00:00,BTC/USDC,22939.96,25000,21200,22755.67,1402411.43267847,61.131079,733339.21056903,31.917091,16341,22943.339411476567657411
1675555200000,2023-02-05 00:00:00,BTC/USDC,23331.1,23433.55,22768.52,22936.15,957687.69734328,41.35876,469727.68037088,20.288088,13983,23157.20102124695431065
1675468800000,2023-02-04 00:00:00,BTC/USDC,23422.24,23608.73,23262.97,23320.35,939539.65706365,40.163633,525954.18425565,22.481584,13063,23392.907014803986489818
1675382400000,2023-02-03 00:00:00,BTC/USDC,23516.32,23710.28,23213.15,23435.66,1115706.54550856,47.508434,565955.07893772,24.099446,16246,23484.727196232061954567
1675296000000,2023-02-02 00:00:00,BTC/USDC,23733.2,24238.53,23390.74,23487.83,1629151.01530322,68.448548,844668.08741104,35.494024,20708,23801.783319634352765367
1675209600000,2023-02-01 00:00:00,BTC/USDC,23135.51,23827.69,22793.4,23728.79,1325406.51507439,57.057145,660460.39591295,28.427914,15228,23233.004959107630065045
1675123200000,2023-01-31 00:00:00,BTC/USDC,22825.71,23289.55,22709.48,23130.35,1330641.50315188,57.863922,653674.20720678,28.427808,15212,22996.804481003164267946
1675036800000,2023-01-30 00:00:00,BTC/USDC,23752.12,23999.99,22221.67,22835.03,1618476.77515531,69.729488,786203.05578516,33.896351,16630,23215.162648615133485178
1674950400000,2023-01-29 00:00:00,BTC/USDC,23033.39,23947.17,22969.78,23756.06,1384673.92934654,58.99336,715274.54514689,30.469736,16608,23474.099162561559989057
1674864000000,2023-01-28 00:00:00,BTC/USDC,23068.77,23181.4,22892.62,23029.93,1050973.03334654,45.643135,520352.71759811,22.597816,13971,23025.996793371219057773
1674777600000,2023-01-27 00:00:00,BTC/USDC,23003.22,23495.97,22541.24,23075.39,1219520.95556404,53.00515,607299.3753891,26.395877,15762,23008.512178593827894519
1674691200000,2023-01-26 00:00:00,BTC/USDC,23079.17,23254.26,22854.45,23005.89,1310271.92948589,56.804765,720394.0255222,31.22438,16470,23066.491569556798383341
1674604800000,2023-01-25 00:00:00,BTC/USDC,22618.67,23800.1,22344.47,23049.23,1362843.4632197,59.849676,684186.24196232,30.07377,16944,22774.853702748848107127
1674518400000,2023-01-24 00:00:00,BTC/USDC,22919.64,23160.99,22473.4,22643.26,1184583.17772258,51.619781,619052.95358639,26.972248,15031,22948.869934229746102999
1674432000000,2023-01-23 00:00:00,BTC/USDC,22714.91,23161,22552.25,22913.52,1872184.55629652,82.036649,938617.17019677,41.13371,15186,22821.824267350302940668
1674345600000,2023-01-22 00:00:00,BTC/USDC,22791.8,23068.88,22330.7,22715.38,1734129.43286429,76.079301,890191.39315726,39.054464,15912,22794.508044678734270453
1674259200000,2023-01-21 00:00:00,BTC/USDC,22677.2,23374.99,22461.69,22780.4,1930287.23973038,84.073093,901120.80243751,39.24587,16483,22961.973648428688304975
1674172800000,2023-01-20 00:00:00,BTC/USDC,21073.86,22742.87,20873.86,22675.35,1137065.29109227,53.356188,574221.29066618,26.969032,14466,21319.825997477026360572
1674086400000,2023-01-19 00:00:00,BTC/USDC,20693.94,21185.13,20661.25,21076.95,1522800.13326175,72.921785,818383.15059326,39.202113,15263,20883.571788749059423592
1674000000000,2023-01-18 00:00:00,BTC/USDC,21140.85,21633.81,20417.64,20693.95,2363291.42061222,111.961029,1019320.53541984,48.336348,17469,21111.25009542478173841
1673913600000,2023-01-17 00:00:00,BTC/USDC,21173.26,21602.23,20834.18,21140.67,1344709.53713713,63.430624,705549.90398479,33.286444,13649,21200.177548076332585813
1673827200000,2023-01-16 00:00:00,BTC/USDC,20864.05,21427.37,20625.89,21177.09,1287000.16112019,61.184646,667756.0493727,31.742986,16440,21036.046826247241961828
1673740800000,2023-01-15 00:00:00,BTC/USDC,20942.99,21033.41,20556,20880.93,762626.86280363,36.67255,387514.20147048,18.634419,10724,20796.017546706548457365
1673654400000,2023-01-14 00:00:00,BTC/USDC,19898.2,21247.69,19825.51,20942.61,1039102.43008513,50.076538,548253.10756228,26.437996,12502,20753.005410551089893151
1673568000000,2023-01-13 00:00:00,BTC/USDC,18822.98,19957.05,18660.2,19899.97,1177829.30719112,61.485291,603024.54911294,31.490505,16136,19163.300108091171762609
1673481600000,2023-01-12 00:00:00,BTC/USDC,17916.85,19083.03,17842.11,18823.44,969027.31390344,52.67439,504996.24232644,27.425468,13241,18403.282505174721647123
1673395200000,2023-01-11 00:00:00,BTC/USDC,17405.08,17961.54,17288.2,17913.01,663594.78875986,38.02345,327584.64452562,18.767415,11228,17453.005160441139331591
1673308800000,2023-01-10 00:00:00,BTC/USDC,17172.29,17473.02,17135.4,17395.28,633040.48247377,36.643535,346133.63046019,20.041354,10146,17276.045924244391883015
1673222400000,2023-01-09 00:00:00,BTC/USDC,17104.51,17387.34,17044.24,17170.51,662734.35837942,38.495869,358533.57912615,20.82386,10883,17215.942923038921978164
1673136000000,2023-01-08 00:00:00,BTC/USDC,16897.63,17121.24,16815.19,17080.19,426630.78470126,25.241077,223426.59930711,13.216885,8464,16902.368520698535060989
1673049600000,2023-01-07 00:00:00,BTC/USDC,16882.78,16999.98,16808.34,16897.62,353507.81682565,20.930616,180317.30959489,10.676142,8536,16889.521907665844935418
1672963200000,2023-01-06 00:00:00,BTC/USDC,16805.94,16929.41,16658.32,16899.16,407041.6952361,24.221673,184947.32471477,11.007597,9147,16805.077410136368286335
1672876800000,2023-01-05 00:00:00,BTC/USDC,16829.56,16891.2,16736.39,16808.24,332141.31181355,19.757276,164874.293063,9.807769,8011,16811.113482224237099057
1672790400000,2023-01-04 00:00:00,BTC/USDC,16664.38,16981.9,16625.01,16824.59,481982.61264825,28.710699,236078.85495591,14.061716,9306,16787.80052811031863476
1672704000000,2023-01-03 00:00:00,BTC/USDC,16654.95,16769.86,16597.65,16663.93,739571.00009813,44.323494,392247.83927502,23.506674,11214,16685.824561004140750038
1672617600000,2023-01-02 00:00:00,BTC/USDC,16605.77,16769.91,16520.69,16654.95,628743.87295071,37.725209,307199.422105,18.427723,10553,16666.614603385591728215
1672531200000,2023-01-01 00:00:00,BTC/USDC,16535.46,16635.68,16479.91,16605.77,675293.2210914,40.810586,350914.78299957,21.207142,11603,16547.07559646695130455
1672444800000,2022-12-31 00:00:00,BTC/USDC,16602.65,16755.21,16473.4,16552.86,723759.98862675,43.700698,335673.46996325,20.268184,11335,16561.78242381968154252
1672358400000,2022-12-30 00:00:00,BTC/USDC,16633.9,16769.91,16332.46,16602.66,734991.31836957,44.434288,389991.00133218,23.5744,11288,16541.30745474892264918
1672272000000,2022-12-29 00:00:00,BTC/USDC,16569.98,16680.4,16485.14,16638.1,849112.60111773,51.175338,362997.54902332,21.875664,11770,16592.296903087235894318
1672185600000,2022-12-28 00:00:00,BTC/USDC,16700.3,16786.77,16473.4,16568.44,829983.24434649,49.878626,428220.92283556,25.733839,12408,16640.233090576523854448
1672099200000,2022-12-27 00:00:00,BTC/USDC,16925.64,16979.1,16612.25,16700.47,1014262.41217614,60.415907,443816.45067975,26.44812,12619,16788.447608054232251921
1672012800000,2022-12-26 00:00:00,BTC/USDC,16834.57,16949.03,16790.9,16917.33,587229.88899682,34.851875,267399.61891296,15.868443,10427,16849.333497413118916962
1671926400000,2022-12-25 00:00:00,BTC/USDC,16835.38,16905.24,16727.13,16833.51,649929.79316534,38.656878,285959.53407038,17.00609,10286,16812.827661469488880442
1671840000000,2022-12-24 00:00:00,BTC/USDC,16777.8,16863.38,16770.29,16842.88,733211.39230007,43.565649,388484.59923455,23.081717,9951,16830.04421282767392086
1671753600000,2022-12-23 00:00:00,BTC/USDC,16819.6,16925.66,16756.19,16779.2,855290.69340299,50.826062,435675.58444269,25.886327,11943,16827.844612088727772928
1671667200000,2022-12-22 00:00:00,BTC/USDC,16819.99,16882,16561.16,16820.01,577524.78353658,34.463868,297817.76910481,17.774779,13195,16757.877195772887955518
1671580800000,2022-12-21 00:00:00,BTC/USDC,16898.41,16937.33,16731.61,16826.98,239480.31661026,14.233744,118022.17313893,7.013924,10896,16824.930577957116090192
1671494400000,2022-12-20 00:00:00,BTC/USDC,16445.7,17036.86,16405.95,16898.4,82174.54951488,4.897019,45430.79071324,2.709825,5269,16781.607612562101118757
1671408000000,2022-12-19 00:00:00,BTC/USDC,16750.84,16817.47,16353.38,16443.63,49606.34008032,2.979969,23885.90376303,1.435298,2824,16647.375001365275512213
1671321600000,2022-12-18 00:00:00,BTC/USDC,16784.38,16851.32,16675.11,16749.07,41739.44679906,2.492697,24935.29036469,1.488497,1607,16744.766326838947547531
1671235200000,2022-12-17 00:00:00,BTC/USDC,16645.46,19000,16594.94,16782.82,75598.12058203,4.456626,42567.14260572,2.47888,1865,16990.242754922501549313
1671148800000,2022-12-16 00:00:00,BTC/USDC,17349.15,17680.72,16547.56,16653.58,441941.01759712,25.664714,138477.66598625,8.058922,2841,17222.403907562861624538
1671062400000,2022-12-15 00:00:00,BTC/USDC,17771.78,17938.35,17300,17356.34,677219.04129231,38.67624,239544.63237872,13.635551,3297,17511.055469474276767822
1670976000000,2022-12-14 00:00:00,BTC/USDC,17699.03,18300,17550.01,17790.29,487068.52913309,27.295953,269374.17267139,15.095162,3583,17845.406965586950976761
1670889600000,2022-12-13 00:00:00,BTC/USDC,17180.51,17864.62,16946.2,17700,490432.75390189,28.085206,286596.45320995,16.392169,3511,17466.438579858482290311
1670803200000,2022-12-12 00:00:00,BTC/USDC,17063.8,17213.78,16750.01,17171.59,402709.56918814,23.721997,201412.35437915,11.860769,3067,16976.609035180473345682
1670716800000,2022-12-11 00:00:00,BTC/USDC,17107.71,17223,16925.82,17067.28,160850.71727727,9.39436,79218.80384721,4.624844,2919,17122.156477057919694456
1670630400000,2022-12-10 00:00:00,BTC/USDC,17093.77,17185.02,17077.66,17106.44,162580.13293557,9.492507,92601.63123229,5.405971,2863,17127.22851090353016842
1670544000000,2022-12-09 00:00:00,BTC/USDC,17172.37,17237.83,16974.31,17090.9,110091.41958311,6.423215,56017.82106031,3.268106,2260,17139.736636821824060036
1670457600000,2022-12-08 00:00:00,BTC/USDC,16800,17276.14,16750,17172.38,245125.24025923,14.563093,151572.49798653,9.010188,2686,16832.438144763338860945
1670371200000,2022-12-07 00:00:00,BTC/USDC,17070.26,17100,16700,16794.21,293757.31229077,17.447569,198923.42972557,11.817694,2928,16837.074880974864426114
1670284800000,2022-12-06 00:00:00,BTC/USDC,16939.45,17271.2,16888.91,17054.84,183727.78000336,10.823473,92786.41338014,5.465796,3137,16974.988758818619536024
1670198400000,2022-12-05 00:00:00,BTC/USDC,17074.01,17395.88,16855.89,16938.92,212217.41117598,12.37341,105121.47560735,6.125679,3249,17152.095453215255532348
1670112000000,2022-12-04 00:00:00,BTC/USDC,16857.64,17137.97,16857.64,17079.22,173319.60983969,10.19997,93041.55835839,5.474304,3258,16992.372138188851647221
1670025600000,2022-12-03 00:00:00,BTC/USDC,17055.25,17100,16666.71,16862.94,132502.67460384,7.824541,69032.21247221,4.076013,2854,16934.371818153695549055
1669939200000,2022-12-02 00:00:00,BTC/USDC,16926.18,17069.09,16770.58,17059.63,179223.98572829,10.582082,83850.75752663,4.949839,2472,16936.708903412286368503
1669852800000,2022-12-01 00:00:00,BTC/USDC,17140.03,17250,16628.26,16927.96,159300.92105745,9.345744,98669.34206047,5.785712,2777,17045.65650872946822424
1669766400000,2022-11-30 00:00:00,BTC/USDC,16423.35,17170.5,16405.67,17131.68,381939.36246027,22.679395,253825.31927452,15.070678,3951,16841.678591955431529994
1669680000000,2022-11-29 00:00:00,BTC/USDC,16194.18,16539.93,16087.09,16424.3,341447.48307827,20.850764,221579.58240338,13.537572,3228,16376.357561687594303502
1669593600000,2022-11-28 00:00:00,BTC/USDC,16428.81,16540.67,16004.48,16205.87,320895.69848478,19.802917,161030.22456004,9.936063,3465,16204.650811777494134644
1669507200000,2022-11-27 00:00:00,BTC/USDC,16433.65,16685.6,16401.09,16414,208630.45051746,12.627357,122670.71913803,7.424304,3830,16522.174431648731439729
1669420800000,2022-11-26 00:00:00,BTC/USDC,16506.19,16670.15,16396.33,16433.34,264433.78955699,15.99401,143132.68364395,8.655923,3886,16533.528690940573456355
1669334400000,2022-11-25 00:00:00,BTC/USDC,16583.73,16666.62,16300.2,16500.92,256813.6114467,15.588125,152272.54304054,9.240785,4313,16475.07605246766356124
1669248000000,2022-11-24 00:00:00,BTC/USDC,16582.07,16750,16334.87,16583.89,329536.94959503,19.875621,189597.24969274,11.433418,5392,16580.158931609813324973
1669161600000,2022-11-23 00:00:00,BTC/USDC,16203.56,16639.99,16136.45,16584.31,409840.19379321,24.893285,234491.74215775,14.238894,5820,16464.38294374698166728
1669075200000,2022-11-22 00:00:00,BTC/USDC,15778.8,16289.97,15500.01,16187.05,683710.81407725,42.955511,331936.50838052,20.856657,6931,15918.901993585791495019
1668988800000,2022-11-21 00:00:00,BTC/USDC,16269.77,16300,15500,15775.77,410263.72501081,25.639256,214261.1811474,13.37655,6546,16002.916338529416346553
1668902400000,2022-11-20 00:00:00,BTC/USDC,16668.75,16744.64,16151.36,16270.84,352423.60412026,21.268836,190943.04296322,11.521346,6743,16570.692104347684328575
1668816000000,2022-11-19 00:00:00,BTC/USDC,16681.1,16807.99,16536.36,16689.56,311300.10981486,18.71529,164037.31203819,9.861258,5232,16633.565272242683166094
1668729600000,2022-11-18 00:00:00,BTC/USDC,16700,16962.16,16463.53,16668.99,176213.05180859,10.565849,93944.20487341,5.631346,2978,16678.019345578537000189
1668643200000,2022-11-17 00:00:00,BTC/USDC,16695.4,16739.51,16415.22,16666.88,109349.90369375,6.59738,70222.78374521,4.234439,1290,16575.030566485644975475
1668556800000,2022-11-16 00:00:00,BTC/USDC,16814.23,17012.55,16389.3,16636.78,103315.403771,6.181349,40349.29562217,2.412802,1245,16715.64151530951500496
1668470400000,2022-11-15 00:00:00,BTC/USDC,16582.19,17100.71,16571.94,16852.61,84767.88197965,5.033878,54434.74434122,3.228632,1860,16840.606586905588537679
